record_offset,sig8,body_prefix,matched_field,field_value,window_start,window_end,window_state,status,content_class,family_id,confidence,semantic_label,source_candidate,rationale
813761605,0000010c43fc9ae9,7321,pos0a4,85835445,85704373,88587957,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,audio-backed degraded preview candidate,43fc9a_stage24_rank01_pos0a4_051BBEB5_0547BEB5.pss,audio_present|mpeg2video|mostly_black_sheet
814574699,0000010c43fc9ae9,7321,pos094,571046676,570915604,573799188,routable,rejected,nonstandard,reject_nonstandard_family,medium,weird-duration flythrough false positive,43fc9a_pos094_22097B14_22077B14_22337B14_c3.pss,huge_duration|sheet_unreliable
814574699,0000010c43fc9ae9,7321,pos020,4119720260,4119589188,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_F58DF144,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
814574699,0000010c43fc9ae9,7321,pos0a4,2288979214,2288848142,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_886F0D0E,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
815475919,0000010c43fc9ae9,7321,pos024,70811129,70680057,73563641,routable,rejected,nonstandard,reject_nonstandard_family,medium,corrupt or false-positive preview window,43fc9a_pos024_04387DF9_04367DF9_04627DF9_c3.pss,weird_duration|mostly_black_sheet|false_positive_like
815475919,0000010c43fc9ae9,7321,pos094,2231164,2100092,4983676,routable,rejected,degraded_video,reject_black_video_family,medium,truncated or black video window,43fc9a_pos094_00220B7C_00200B7C_004C0B7C_c3.pss,mpeg2video_valid|no_duration|black_sheet
815475919,0000010c43fc9ae9,7321,pos0a4,361560150,361429078,364312662,routable,rejected,nonvideo,reject_nonvideo_family,medium,non-video candidate window,43fc9a_pos0a4_158DB156_158BB156_15B7B156_c3.pss,ffprobe_failed|no_video_signature
815475919,0000010c43fc9ae9,7321,pos020,4245837791,4245706719,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_FD1257DF,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
815724238,0000010c43fc9ae9,7321,pos020,2633239968,2633108896,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_9CF40DA0,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
815724238,0000010c43fc9ae9,7321,pos024,4233235428,4233104356,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_FC520BE4,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
815724238,0000010c43fc9ae9,7321,pos0a4,2011085392,2010954320,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_77DEBA50,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
816158971,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
816323184,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
816581985,0000010c43fc9ae9,7321,pos020,2474588544,2474457472,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_937F3980,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
816581985,0000010c43fc9ae9,7321,pos024,3734295699,3734164627,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_DE94D493,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817055022,0000010c43fc9ae9,7321,pos094,9536529,9405457,12289041,routable,rejected,audio_only,reject_audio_only_family,medium,audio-only candidate,43fc9a_pos094_009183F1_008F83F1_00BB83F1_c3.pss,mp3_only|no_video
817055022,0000010c43fc9ae9,7321,pos020,2943306712,2943175640,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_AF6F4BD8,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817055022,0000010c43fc9ae9,7321,pos024,2124739579,2124608507,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_7EA4F3FB,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817055022,0000010c43fc9ae9,7321,pos0a4,2767771142,2767640070,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_A4F8D606,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817494638,0000010c43fc9ae9,7321,pos094,12247559,12116487,15000071,routable,rejected,audio_only,reject_audio_only_family,medium,audio-only candidate,43fc9a_pos094_00BAD047_00B8D047_00E4D047_c3.pss,mp3_only|no_video
817494638,0000010c43fc9ae9,7321,pos020,2010265984,2010134912,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_77D23980,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817494638,0000010c43fc9ae9,7321,pos024,4171568648,4171437576,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_F8A51608,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817586776,0000010c43fc9ae9,7321,pos020,4003739520,4003608448,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_EEA43780,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
817586776,0000010c43fc9ae9,7321,pos024,4031458576,4031327504,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_F04B2D10,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
818028930,0000010c43fc9ae9,7321,pos020,1264352611,1264221539,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_4B5C7D63,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
818028930,0000010c43fc9ae9,7321,pos024,3253324783,3253193711,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_C1E9CBEF,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
818028930,0000010c43fc9ae9,7321,pos0a4,1462813879,1462682807,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_5730C4B7,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
818455121,0000010c43fc9ae9,7321,pos024,939042206,938911134,941794718,routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,GO-overlay track flythrough preview,43fc9a_pos024_37F8A59E_37F6A59E_3822A59E_c3.pss,visual_confirmed|go_overlay|course_flythrough|new_family_candidate
818455121,0000010c43fc9ae9,7321,pos094,520101760,519970688,522854272,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,43fc9a_pos094_1F001F80_1EFE1F80_1F2A1F80_c3.pss,mpeg2video_valid|black_sheet
818455121,0000010c43fc9ae9,7321,pos020,2633812737,2633681665,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_9CFCCB01,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
818455121,0000010c43fc9ae9,7321,pos0a4,4139546017,4139414945,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_F6BC75A1,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
819055472,0000010c43fc9ae9,7321,pos094,546484295,546353223,549236807,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,43fc9a_pos094_2092B047_2090B047_20BCB047_c3.pss,mpeg2video+audio|black_or_garbled_sheet
819055472,0000010c43fc9ae9,7321,pos020,4207310882,4207179810,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_FAC67822,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
819055472,0000010c43fc9ae9,7321,pos024,2548013008,2547881936,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_97DF97D0,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
819055472,0000010c43fc9ae9,7321,pos0a4,2230900448,2230769376,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_84F8D6E0,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
819315771,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
819879816,0000010c43fc9ae9,7321,pos020,632995377,632864305,635747889,routable,rejected,nonvideo,reject_nonvideo_family,medium,non-video candidate window,43fc9a_pos020_25BABE31_25B8BE31_25E4BE31_c4.pss,ffprobe_failed|no_video_signature
819879816,0000010c43fc9ae9,7321,pos024,3774146039,3774014967,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_E0F4E5F7,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820084471,0000010c43fc9ae9,7321,pos020,3302307782,3302176710,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_C4D537C6,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820084471,0000010c43fc9ae9,7321,pos024,1314881215,1314750143,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_4E5F7EBF,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820084471,0000010c43fc9ae9,7321,pos094,1686212354,1686081282,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos094,value_cluster_pos094_64818F02,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820084471,0000010c43fc9ae9,7321,pos0a4,3797674969,3797543897,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_E25BEBD9,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820289382,0000010c43fc9ae9,7321,pos024,925218112,925087040,927970624,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
820289382,0000010c43fc9ae9,7321,pos094,115344352,115213280,118096864,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
820644292,0000010c43fc9ae9,7321,pos020,3032363422,3032232350,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_B4BE319E,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820644292,0000010c43fc9ae9,7321,pos024,3863452199,3863321127,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_E6479A27,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820804178,0000010c43fc9ae9,7321,pos024,876598009,876466937,879350521,routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium_high,Elf multi-vehicle challenge preview,43fc9a_pos024_343FD2F9_343DD2F9_3469D2F9_c4.pss,visual_confirmed|elf_branding|multi_vehicle_backdrop|duration_missing_but_sheet_clear
820804178,0000010c43fc9ae9,7321,pos020,3184998262,3184867190,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_BDD73776,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820804178,0000010c43fc9ae9,7321,pos094,2441362698,2441231626,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos094,value_cluster_pos094_91843D0A,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
820804178,0000010c43fc9ae9,7321,pos0a4,2289020263,2288889191,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_886FAD67,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
821032022,0000010c43fc9ae9,7321,pos094,33030392,32899320,35782904,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
821413545,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
821750006,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
821820082,0000010c43fc9ae9,7321,pos020,4003739520,4003608448,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_EEA43780,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
821820082,0000010c43fc9ae9,7321,pos024,4031458576,4031327504,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_F04B2D10,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
821820082,0000010c43fc9ae9,7321,pos0a4,3698977602,3698846530,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_DC79EB42,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
822174432,0000010c43fc9ae9,7321,pos094,4461302,4330230,7213814,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
822174432,0000010c43fc9ae9,7321,pos0a4,85835445,85704373,88587957,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,audio-backed degraded preview candidate,43fc9a_stage24_rank01_pos0a4_051BBEB5_0547BEB5.pss,audio_present|mpeg2video|mostly_black_sheet
822504504,0000010c43fc9ae9,7321,pos020,2633812737,2633681665,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_9CFCCB01,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
822844343,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
822984181,0000010c43fc9ae9,7321,pos020,4119720260,4119589188,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_F58DF144,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
823184810,0000010c43fc9ae9,7321,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_43fc9a,,no_stage51_rule_match
930794804,0000010c43fc9ae9,7321,pos024,886042620,885911548,888795132,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
931244150,0000010c43fc9ae9,7321,pos020,1558100056,1557968984,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_5CDEB858,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
931244150,0000010c43fc9ae9,7321,pos024,2950477610,2950346538,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_AFDCB72A,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
931244150,0000010c43fc9ae9,7321,pos094,3160916736,3160785664,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos094,value_cluster_pos094_BC67C300,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
931244150,0000010c43fc9ae9,7321,pos0a4,4057422073,4057291001,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_F1D758F9,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
935484091,0000010c43fc9ae9,7321,pos020,1507768417,1507637345,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_59DEB861,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
935484091,0000010c43fc9ae9,7321,pos024,2045099733,2044968661,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_79E5BED5,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
939221671,0000010c43fc9ae9,7321,pos024,886042620,885911548,888795132,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
939673642,0000010c43fc9ae9,7321,pos020,1507768417,1507637345,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,value_cluster_pos020_59DEB861,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
939673642,0000010c43fc9ae9,7321,pos024,2045099733,2044968661,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos024,value_cluster_pos024_79E5BED5,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
939673642,0000010c43fc9ae9,7321,pos0a4,2914117259,2913986187,1225915283,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos0a4,value_cluster_pos0a4_ADB1E68B,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
