record_offset,sig8,body_prefix,route_layer,matched_field,field_value,window_start,window_end,window_state,status,content_class,family_id,confidence,semantic_label,source_stage,source_candidate,rationale
821032022,0000010c43fc9ae9,7321,field_exact,pos094,33030392.0,32899320.0,35782904.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
821413545,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
821750006,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
821820082,0000010c43fc9ae9,7321,normalized_deferred,pos020,4003739520.0,,,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_EEA43780_minus_D0000000_1EA43780.pss,stage54_cluster_closure|norm=0xD0000000|normalized_value=514078592
822174432,0000010c43fc9ae9,7321,field_exact,pos094,4461302.0,4330230.0,7213814.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
822504504,0000010c43fc9ae9,7321,field_exact,pos020,2633812737.0,2633681665.0,1225915283.0,truncated_or_oob,deferred_oob,deferred_oob,deferred_oob_43fc9a,medium,deferred out-of-bounds value cluster pos020,stage51,value_cluster_pos020_9CFCCB01,value_cluster_above_tng_size_or_truncated_window|needs_future_relative_or_transformed_interpretation
822844343,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
822984181,0000010c43fc9ae9,7321,normalized_deferred,pos020,4119720260.0,898363716.0,901247300.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,multi-vehicle challenge preview (normalized deferred_oob),stage52,p020_cnorm_f58df144_358BF144_35B7F144,normalized_oob|visual_confirmed|multi_vehicle_backdrop|challenge_taxonomy|mpeg2video|duration_present|norm=0xC0000000|normalized_value=898494788
823184810,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
930794804,0000010c43fc9ae9,7321,field_exact,pos024,886042620.0,885911548.0,888795132.0,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,stage51,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
931244150,0000010c43fc9ae9,7321,normalized_deferred,pos020,1558100056.0,1021098072,1023981656,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_5CDEB858_minus_20000000_3CDEB858.pss,stage54_cluster_closure|norm=0x20000000|normalized_value=1021229144
935484091,0000010c43fc9ae9,7321,normalized_deferred,pos020,1507768417.0,970766433.0,973650017.0,normalized_routable,evidence,track_menu_preview,track_menu_preview_family_01,low_medium,degraded sponsor-backed preview (normalized deferred_oob),stage52,p020_200m_59df7d81_39DCB861_3A08B861,normalized_oob|mpeg2video|duration_present|sheet_degraded_or_blurry|norm=0x20000000|normalized_value=970897505
939221671,0000010c43fc9ae9,7321,field_exact,pos024,886042620.0,885911548.0,888795132.0,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,stage51,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
939673642,0000010c43fc9ae9,7321,normalized_deferred,pos020,1507768417.0,970766433.0,973650017.0,normalized_routable,evidence,track_menu_preview,track_menu_preview_family_01,low_medium,degraded sponsor-backed preview (normalized deferred_oob),stage52,p020_200m_59df7d81_39DCB861_3A08B861,normalized_oob|mpeg2video|duration_present|sheet_degraded_or_blurry|norm=0x20000000|normalized_value=970897505
19677091,0000010c43fc9b4d,7f94,pair_only,,,,,pair_only_no_window,clean,track_menu_preview_fmv,track_menu_preview_family_01,medium_high,43fc9b_track_menu_preview_02_trimmed,stage49,43fc9b,pair_only_integrated_stage53
425429654,0000010c43fc9b4d,7f94,pair_only,,,,,pair_only_no_window,clean,track_menu_preview_fmv,track_menu_preview_family_01,medium_high,43fc9b_track_menu_preview_02_trimmed,stage49,43fc9b,pair_only_integrated_stage53
826925893,0000010c43fc9b4d,7f94,pair_only,,,,,pair_only_no_window,clean,track_menu_preview_fmv,track_menu_preview_family_01,medium_high,43fc9b_track_menu_preview_02_trimmed,stage49,43fc9b,pair_only_integrated_stage53
831071670,0000010c43fc9b4d,7f94,pair_only,,,,,pair_only_no_window,clean,track_menu_preview_fmv,track_menu_preview_family_01,medium_high,43fc9b_track_menu_preview_02_trimmed,stage49,43fc9b,pair_only_integrated_stage53
834864348,0000010c43fc9b4d,7f94,pair_only,,,,,pair_only_no_window,clean,track_menu_preview_fmv,track_menu_preview_family_01,medium_high,43fc9b_track_menu_preview_02_trimmed,stage49,43fc9b,pair_only_integrated_stage53
1035389302,0000010c43fc9bf6,ba01,pair_only,,,,,pair_only_no_window,clean,track_menu_preview_fmv,track_menu_preview_family_01,high,43fc9b_track_menu_preview_01,stage49,43fc9b,pair_only_integrated_stage53
